sigma_std,noise,seed,phi,phi_tempvar,ar1,real_mean,real_std,frac_lo,frac_hi
0.075,0.5,12,0.9735038323702034,0.0001928566055202716,0.9803188923118974,0.704618652603953,0.07937567792034293,0.0,0.105
0.075,0.5,13,0.9704299171291275,0.00021768187849242402,0.9792112959984414,0.6931115200422606,0.07916222906102402,0.0,0.08
0.075,0.5,14,0.9728791109468164,0.0002085432519586587,0.9805814880835222,0.6971648586626193,0.07442977048992375,0.0,0.065
0.075,0.5,15,0.9708073190680557,0.0002887955726991429,0.9842528163594028,0.7094755548749763,0.07655524983292382,0.0,0.125
0.075,0.5,16,0.9720047291689579,0.00017151432250715683,0.975618444900794,0.7043322485618948,0.07909060109091369,0.0,0.105
0.075,0.5,17,0.9704722026046624,0.00018385651251544418,0.9751230725935723,0.7064872977249017,0.08415472239554131,0.0,0.15
0.075,0.5,18,0.971699006362691,0.00021398899035175899,0.9798404109051655,0.7074735145161535,0.07243346922031617,0.0,0.09
0.075,0.5,19,0.9677430959069191,0.0004070826193296465,0.9873219422093006,0.7064351261339888,0.06688445550610256,0.0,0.075
0.075,0.5,20,0.9716816800979005,0.00024975894663372637,0.9829626264028284,0.6955004377359189,0.07441799322458688,0.0,0.06
0.075,0.7,1,0.9524611614996223,0.0004606851872714788,0.9740432056585553,0.6980611616619625,0.07381583287198916,0.0,0.065
0.075,0.7,2,0.9483470647700231,0.0005868934054266568,0.9759160913653153,0.7000100612987902,0.07025571183248616,0.0,0.075
0.075,0.7,3,0.9463789813225727,0.0005914818520574229,0.9739314879389075,0.6970596880285599,0.07466684825108721,0.0,0.085
0.075,0.7,4,0.9471275552890555,0.0007089904652309155,0.9797536101707789,0.7031396357486145,0.07162132952306159,0.0,0.09
0.075,0.7,5,0.941755342905977,0.0008617120065653747,0.9809367967572981,0.7067290175813754,0.07883597384401449,0.0,0.145
0.075,0.7,6,0.9467330031263295,0.000504920736406463,0.9718588133799881,0.6968693033593442,0.08057724670938925,0.0,0.08
0.075,0.7,7,0.9512687384542283,0.00039702804876081934,0.9682095304043941,0.7021851220287029,0.07250388157700655,0.0,0.075
0.075,0.7,8,0.9533205202712544,0.00036427840755105855,0.9671151475831805,0.7080790510639094,0.07554428649908536,0.0,0.125
0.075,0.7,9,0.9530919786530336,0.0007632911975535877,0.9859049151778392,0.7003755183969516,0.07921248350184934,0.0,0.105
0.075,0.7,10,0.9476920873450423,0.0006485464793198829,0.9780381765022137,0.7024222663270924,0.07530771219536629,0.0,0.07
0.075,0.7,11,0.9518927573526238,0.000519629754131774,0.9758058675515453,0.7043754467748015,0.07976673729254365,0.0,0.11
0.075,0.7,12,0.945494720607988,0.0006416104708652134,0.9760302360714629,0.704618652603953,0.07937567792034293,0.0,0.105
0.075,0.7,13,0.9495468857387367,0.0005893223582253023,0.9770507372796743,0.6931115200422606,0.07916222906102402,0.0,0.08
0.075,0.7,14,0.9503203091576213,0.00041312554952755353,0.9686872868445651,0.6971648586626193,0.07442977048992375,0.0,0.065
0.075,0.7,15,0.9532074840310453,0.0006067054892099874,0.9801984377024939,0.7094755548749763,0.07655524983292382,0.0,0.125
0.075,0.7,16,0.9445905865977215,0.0009614995659314042,0.9834816634206239,0.7043322485618948,0.07909060109091369,0.0,0.105
0.075,0.7,17,0.9476053059507145,0.0007583917446181748,0.981097531164074,0.7064872977249017,0.08415472239554131,0.0,0.15
0.075,0.7,18,0.9508465187746571,0.0006471258546609578,0.9800608386605306,0.7074735145161535,0.07243346922031617,0.0,0.09
0.075,0.7,19,0.946805159508041,0.0007887221787222561,0.9821472345881287,0.7064351261339888,0.06688445550610256,0.0,0.075
0.075,0.7,20,0.9565766373484135,0.00029797748746044635,0.9647229607418678,0.6955004377359189,0.07441799322458688,0.0,0.06
0.1,0.3,1,0.9899839876463453,2.7265170667019407e-5,0.9796962179802036,0.697780850823352,0.09902953760565361,0.0,0.155
0.1,0.3,2,0.9894208146593373,2.4731011402627954e-5,0.9750449677714366,0.7027576401622551,0.09631682942240212,0.0,0.16
0.1,0.3,3,0.9914051829265553,1.1908452060282998e-5,0.9620439584262385,0.7095303414451712,0.08739803275791996,0.0,0.185
0.1,0.3,4,0.9907558241568885,1.8959702110987072e-5,0.9733258620557168,0.7013472323867711,0.09887884736309135,0.0,0.17
0.1,0.3,5,0.990742837046114,1.7727854272497652e-5,0.9715877735168352,0.7087570940778863,0.10428723694836665,0.0,0.2
0.1,0.3,6,0.9901111413904163,1.597525710719751e-5,0.965511337162306,0.6953899511124081,0.10856122933190114,0.0,0.155
0.1,0.3,7,0.9910781541754586,4.2998420511097484e-5,0.9900852228736019,0.7033432663383244,0.09675211936175847,0.0,0.13
0.1,0.3,8,0.9885686845558057,3.255714548403047e-5,0.9779303722530751,0.7107365875171751,0.10103040700315209,0.0,0.175
0.1,0.3,9,0.9915597179322372,9.627060437445768e-6,0.955181558988724,0.6976671431491593,0.1079899996807229,0.0,0.18
0.1,0.3,10,0.9897073839590089,1.6228098366182073e-5,0.9641593427421937,0.6973288643475434,0.10103060250472888,0.0,0.145
0.1,0.3,11,0.990129386269126,1.440175209246901e-5,0.9611180486839553,0.7059406227391518,0.10679629762619365,0.0,0.23
0.1,0.3,12,0.9893009318144926,3.1183879731613196e-5,0.9796149331330348,0.7058646032029382,0.10552834543549144,0.0,0.19
0.1,0.3,13,0.9904847036140264,2.104703518285093e-5,0.9752999991762819,0.7005975749409932,0.09854598981847838,0.0,0.16
0.1,0.3,14,0.9913247224973998,1.6022711507312567e-5,0.9718303179734198,0.6964308352650952,0.09995805741582901,0.0,0.145
0.1,0.3,15,0.9898283760660376,2.110639014093307e-5,0.9716722854200297,0.709355207974479,0.10143183442805426,0.0,0.21
0.1,0.3,16,0.9892582665367059,3.008277337732522e-5,0.9789708046739254,0.7053242719463997,0.10638214995778635,0.0,0.19
0.1,0.3,17,0.9899364279534005,1.3337224457703268e-5,0.9563237456710639,0.7080325084543544,0.11221389505177057,0.0,0.24
0.1,0.3,18,0.9915137384629225,1.2485142159472477e-5,0.9639213994606122,0.7132578368097213,0.08479107987077335,0.0,0.135
0.1,0.3,19,0.9897022935965141,3.101578906226533e-5,0.9813747325846047,0.7090655441241008,0.08906761740508572,0.0,0.175
0.1,0.3,20,0.9897489533436681,3.008943654301009e-5,0.9804589115940885,0.6941966608214409,0.0997003489575732,0.0,0.15
0.1,0.5,1,0.9722363757921503,0.00019774421088866322,0.9788128946917539,0.697780850823352,0.09902953760565361,0.0,0.155
0.1,0.5,2,0.9753246582831981,0.00010304986692802039,0.9671326414364515,0.7027576401622551,0.09631682942240212,0.0,0.16
0.1,0.5,3,0.9730235064849442,0.00018130561682079403,0.9778493571351426,0.7095303414451712,0.08739803275791996,0.0,0.185
0.1,0.5,4,0.9733944625428206,0.00011922185217491649,0.9664249348029135,0.7013472323867711,0.09887884736309135,0.0,0.17
0.1,0.5,5,0.9721332284953327,0.0002416623150558802,0.9827472840539424,0.7087570940778863,0.10428723694836665,0.0,0.2
0.1,0.5,6,0.9732196690478206,0.0001151567683928486,0.9675041285672105,0.6953899511124081,0.10856122933190114,0.0,0.155
0.1,0.5,7,0.9650623149115741,0.00044661881861082363,0.9869569121543627,0.7033432663383244,0.09675211936175847,0.0,0.13
0.1,0.5,8,0.9721256665071364,0.00012095256405094563,0.9653959561395236,0.7107365875171751,0.10103040700315209,0.0,0.175
0.1,0.5,9,0.9711233852299672,0.0002660305060613404,0.9838518838188841,0.6976671431491593,0.1079899996807229,0.0,0.18
0.1,0.5,10,0.9748385603173066,9.157653756689583e-5,0.9597801158155416,0.6973288643475434,0.10103060250472888,0.0,0.145
0.1,0.5,11,0.9711382147109529,0.00019755313216067904,0.9777225823595481,0.7059406227391518,0.10679629762619365,0.0,0.23
0.1,0.5,12,0.9729432391213704,0.00021990721854403918,0.9818419197958993,0.7058646032029382,0.10552834543549144,0.0,0.19
0.1,0.5,13,0.9723067703365531,0.0002016210637410115,0.9793426678440933,0.7005975749409932,0.09854598981847838,0.0,0.16
0.1,0.5,14,0.9702920917469645,0.00015999394909404577,0.9711138564357987,0.6964308352650952,0.09995805741582901,0.0,0.145
0.1,0.5,15,0.9704118396886656,0.0002328140927143815,0.9801115240324615,0.709355207974479,0.10143183442805426,0.0,0.21
0.1,0.5,16,0.9703635886005934,0.00022842324529360707,0.9796569239327025,0.7053242719463997,0.10638214995778635,0.0,0.19
0.1,0.5,17,0.9732076960855297,0.0002187818388614747,0.9824818764919993,0.7080325084543544,0.11221389505177057,0.0,0.24
0.1,0.5,18,0.9713352835704232,0.0001455273342496852,0.9698139369463311,0.7132578368097213,0.08479107987077335,0.0,0.135
0.1,0.5,19,0.9779142919419332,0.00011953658186610245,0.9757152161836888,0.7090655441241008,0.08906761740508572,0.0,0.175
0.1,0.5,20,0.9721407399286783,0.0002040980107015006,0.9796536675519091,0.6941966608214409,0.0997003489575732,0.0,0.15
0.1,0.7,1,0.9446648606637917,0.0007703007733242962,0.9801597958662197,0.697780850823352,0.09902953760565361,0.0,0.155
0.1,0.7,2,0.9483505100111174,0.0005879772534272491,0.9762072771949171,0.7027576401622551,0.09631682942240212,0.0,0.16
0.1,0.7,3,0.9536995699947086,0.00036585404462885696,0.9683121078579089,0.7095303414451712,0.08739803275791996,0.0,0.185
0.1,0.7,4,0.9410187344772545,0.000974608802970319,0.9827750321724273,0.7013472323867711,0.09887884736309135,0.0,0.17
0.1,0.7,5,0.9425024521712754,0.0007726714328474784,0.9779806203467512,0.7087570940778863,0.10428723694836665,0.0,0.2
0.1,0.7,6,0.9419569605404242,0.0006636542227541544,0.9746371010955739,0.6953899511124081,0.10856122933190114,0.0,0.155
0.1,0.7,7,0.9461201042574438,0.0004666673327809347,0.9678068038130272,0.7033432663383244,0.09675211936175847,0.0,0.13
0.1,0.7,8,0.946868207142114,0.0005821723280368238,0.9741405064575647,0.7107365875171751,0.10103040700315209,0.0,0.175
0.1,0.7,9,0.9401757122780781,0.0009464895931440133,0.9825303690695548,0.6976671431491593,0.1079899996807229,0.0,0.18
0.1,0.7,10,0.9492861043420248,0.00039211872389334306,0.9650062563981013,0.6973288643475434,0.10103060250472888,0.0,0.145
0.1,0.7,11,0.9471064108635638,0.0004462356170178917,0.9679549904774003,0.7059406227391518,0.10679629762619365,0.0,0.23
0.1,0.7,12,0.9427160852280296,0.0007339827336347851,0.977751618399402,0.7058646032029382,0.10552834543549144,0.0,0.19
0.1,0.7,13,0.945348002308308,0.0007358216952385891,0.9796516691630651,0.7005975749409932,0.09854598981847838,0.0,0.16
0.1,0.7,14,0.9530479643586108,0.0004130532129937875,0.9719177286642758,0.6964308352650952,0.09995805741582901,0.0,0.145
0.1,0.7,15,0.9499819356915785,0.0006057287904072835,0.978167110937432,0.709355207974479,0.10143183442805426,0.0,0.21
0.1,0.7,16,0.9486508544861906,0.0006165863540036013,0.977532222213204,0.7053242719463997,0.10638214995778635,0.0,0.19
0.1,0.7,17,0.9511937466282037,0.0007672141572329813,0.9841486013746801,0.7080325084543544,0.11221389505177057,0.0,0.24
0.1,0.7,18,0.9459335448802767,0.0006800308984709267,0.9774599137304406,0.7132578368097213,0.08479107987077335,0.0,0.135
0.1,0.7,19,0.9512342078981678,0.0007475041012089719,0.9832058616272679,0.7090655441241008,0.08906761740508572,0.0,0.175
0.1,0.7,20,0.9488359828806097,0.0006147334376779828,0.9774997541781257,0.6941966608214409,0.0997003489575732,0.0,0.15
0.125,0.3,1,0.9885933625094817,3.2919152115128295e-5,0.9792638693895408,0.697910629323224,0.12563033754666872,0.0,0.2
0.125,0.3,2,0.9907917029971899,1.1627085913920539e-5,0.9575332125399302,0.7038468033314874,0.12124994872727676,0.0,0.245
0.125,0.3,3,0.9905168059909429,1.7321383568985238e-5,0.9696090892441336,0.7038769193973554,0.12512690858171632,0.0,0.235
0.125,0.3,4,0.9891903588842363,2.1110282871723952e-5,0.9696945880774289,0.6988499834290647,0.12395316803044489,0.0,0.225
0.125,0.3,5,0.9895102908996569,2.7787116665387258e-5,0.9779184682669317,0.7017713497771981,0.12019586377709568,0.0,0.195
0.125,0.3,6,0.9900010039021045,2.5924141702077465e-5,0.9788662461023181,0.6927728738129943,0.12379225361023492,0.0,0.23
0.125,0.3,7,0.9909966077572671,1.833582469747377e-5,0.9751019187117484,0.7048956343360551,0.1210295479416588,0.0,0.2
0.125,0.3,8,0.9898753897821747,2.209791432791584e-5,0.9738229695065924,0.7084838684429338,0.1215203681079894,0.0,0.25
0.125,0.3,9,0.9887863038532526,2.231996714438128e-5,0.969687199793149,0.6971493478901408,0.13521592081123213,0.005,0.24
0.125,0.3,10,0.9912087158035117,1.4645980043196907e-5,0.9683936226176147,0.693993685743897,0.12462753411093307,0.0,0.215
0.125,0.3,11,0.9913780378194487,2.2839626483021885e-5,0.9814987180083284,0.690966808734296,0.13996618852402895,0.0,0.255
0.125,0.3,12,0.988467174690493,4.563657407298088e-5,0.9846860489313357,0.6973157086827146,0.13332832362115615,0.0,0.24
0.125,0.3,13,0.9882729404805417,3.514033006518292e-5,0.9796853294298916,0.7006660451369308,0.12394272974821892,0.0,0.225
0.125,0.3,14,0.9886269744752735,4.348650424037652e-5,0.9846160854664716,0.695359979331205,0.12495602240481421,0.0,0.22
0.125,0.3,15,0.9893840476528901,4.032046772093145e-5,0.9847895995546776,0.707221066036562,0.12576382016711266,0.0,0.245
0.125,0.3,16,0.9898126654883436,2.7336774278264558e-5,0.9788880602729915,0.7007448166621552,0.13209799111811923,0.0,0.275
0.125,0.3,17,0.9908559918479569,1.7575287859878922e-5,0.9721258288018617,0.691991645700065,0.12953024091251442,0.0,0.22
0.125,0.3,18,0.9903549121139508,2.0291855330662938e-5,0.9743109876761201,0.6923101057690261,0.1286616811978108,0.0,0.19
0.125,0.3,19,0.9909842593376587,2.5433506758084604e-5,0.9806079890422126,0.7119851506079863,0.11137891136819378,0.0,0.26
0.125,0.3,20,0.9901767398103855,2.2454141048298043e-5,0.9755251049440651,0.6987199905427073,0.12546700251869491,0.0,0.22
0.125,0.5,1,0.9699031624869355,0.00017878182671685292,0.9738397538457593,0.697910629323224,0.12563033754666872,0.0,0.2
0.125,0.5,2,0.9724697257437362,0.00015214215334057756,0.9725854544722129,0.7038468033314874,0.12124994872727676,0.0,0.245
0.125,0.5,3,0.9755374084727526,9.541442776916387e-5,0.9642394426001198,0.7038769193973554,0.12512690858171632,0.0,0.235
0.125,0.5,4,0.9745120161107133,0.00016723899884992676,0.9777787823484482,0.6988499834290647,0.12395316803044489,0.0,0.225
0.125,0.5,5,0.9690952228182398,0.0002621846429854631,0.9814582900590713,0.7017713497771981,0.12019586377709568,0.0,0.195
0.125,0.5,6,0.9744866533610136,0.0002804365406713506,0.9875839114821278,0.6927728738129943,0.12379225361023492,0.0,0.23
0.125,0.5,7,0.9757899604425957,0.00015494871186289323,0.9788441251245132,0.7048956343360551,0.1210295479416588,0.0,0.2
0.125,0.5,8,0.9723781495860925,0.0001326650344431016,0.9691036858640688,0.7084838684429338,0.1215203681079894,0.0,0.25
0.125,0.5,9,0.9707839983089916,0.0002852386116002053,0.9847547274501434,0.6971493478901408,0.13521592081123213,0.005,0.24
0.125,0.5,10,0.9717594024303031,0.0002438883687841543,0.9832774143125224,0.693993685743897,0.12462753411093307,0.0,0.215
0.125,0.5,11,0.9696084555654088,0.0002567138432123116,0.981833713650993,0.690966808734296,0.13996618852402895,0.0,0.255
0.125,0.5,12,0.9732120656358074,0.00011556522731416651,0.967145112896892,0.6973157086827146,0.13332832362115615,0.0,0.24
0.125,0.5,13,0.9738360955661018,0.0001638767003214563,0.9765246771574301,0.7006660451369308,0.12394272974821892,0.0,0.225
0.125,0.5,14,0.9768769726082878,0.00010556447433773866,0.9706553953466032,0.695359979331205,0.12495602240481421,0.0,0.22
0.125,0.5,15,0.9747668082651472,0.00010637715266266552,0.965550361488748,0.707221066036562,0.12576382016711266,0.0,0.245
0.125,0.5,16,0.9716431829278979,0.00015949917647752512,0.9724711845099795,0.7007448166621552,0.13209799111811923,0.0,0.275
0.125,0.5,17,0.9692935375992692,0.00022273165231300542,0.9782811806442259,0.691991645700065,0.12953024091251442,0.0,0.22
0.125,0.5,18,0.9705537200717272,0.0002372405045678214,0.981062477773538,0.6923101057690261,0.1286616811978108,0.0,0.19
0.125,0.5,19,0.9706231767081397,0.00015906281699921797,0.9701753897002908,0.7119851506079863,0.11137891136819378,0.0,0.26
0.125,0.5,20,0.9736114368287252,0.00013614687571954695,0.9725933754507721,0.6987199905427073,0.12546700251869491,0.0,0.22
0.125,0.7,1,0.9494670261408356,0.0004383574163214369,0.9691322137533799,0.697910629323224,0.12563033754666872,0.0,0.2
0.125,0.7,2,0.9402475084482514,0.0010684886967168073,0.9842044135846796,0.7038468033314874,0.12124994872727676,0.0,0.245
0.125,0.7,3,0.9408368477872938,0.0016305746195260725,0.9900651833596887,0.7038769193973554,0.12512690858171632,0.0,0.235
0.125,0.7,4,0.9431405642191169,0.0005690400373639443,0.9719650801147486,0.6988499834290647,0.12395316803044489,0.0,0.225
0.125,0.7,5,0.9543585883880051,0.0003581433858549426,0.9673995898539354,0.7017713497771981,0.12019586377709568,0.0,0.195
0.125,0.7,6,0.9424773286248626,0.0006299003181841963,0.9741339587124447,0.6927728738129943,0.12379225361023492,0.0,0.23
0.125,0.7,7,0.9520844462190827,0.00043370808569812475,0.9719536384391463,0.7048956343360551,0.1210295479416588,0.0,0.2
0.125,0.7,8,0.9461511730924519,0.0007390268217692878,0.979811872753079,0.7084838684429338,0.1215203681079894,0.0,0.25
0.125,0.7,9,0.9438311201089632,0.0013502671059531012,0.988934419297885,0.6971493478901408,0.13521592081123213,0.005,0.24
0.125,0.7,10,0.9441353395399094,0.000912950417450881,0.9828576738004519,0.693993685743897,0.12462753411093307,0.0,0.215
0.125,0.7,11,0.9410203004503574,0.0009276438130011649,0.9821976476769052,0.690966808734296,0.13996618852402895,0.0,0.255
0.125,0.7,12,0.9456630498376454,0.0015176853662473555,0.9902374345795287,0.6973157086827146,0.13332832362115615,0.0,0.24
0.125,0.7,13,0.9499988335072812,0.0004054696514543642,0.9672609980486392,0.7006660451369308,0.12394272974821892,0.0,0.225
0.125,0.7,14,0.9481720022372796,0.000574398392530827,0.9757309094342075,0.695359979331205,0.12495602240481421,0.0,0.22
0.125,0.7,15,0.9416180261427287,0.001459680204846075,0.9886312013957967,0.707221066036562,0.12576382016711266,0.0,0.245
0.125,0.7,16,0.9469378383082743,0.0004938048591053493,0.9706358638077819,0.7007448166621552,0.13209799111811923,0.0,0.275
0.125,0.7,17,0.9466310446210814,0.00043728929369025185,0.9665650905863106,0.691991645700065,0.12953024091251442,0.0,0.22
0.125,0.7,18,0.9450389949282267,0.0007366630563376461,0.9794994937877215,0.6923101057690261,0.1286616811978108,0.0,0.19
0.125,0.7,19,0.950285103934917,0.0007000329673181293,0.9817877588299273,0.7119851506079863,0.11137891136819378,0.0,0.26
0.125,0.7,20,0.9486694040660054,0.0004887412201852654,0.9720107286929504,0.6987199905427073,0.12546700251869491,0.0,0.22
0.15,0.3,1,0.9880631028356532,2.9956807482108518e-5,0.9755036455081906,0.6885840215234276,0.15041939611825836,0.0,0.27
0.15,0.3,2,0.9893621347640682,1.6247971827523632e-5,0.9610703562037668,0.7081958371127044,0.1429140009396987,0.0,0.3
0.15,0.3,3,0.9870698800400964,0.00016029535331451477,0.995131029460988,0.6924095273400555,0.15709766207661038,0.005,0.3
0.15,0.3,4,0.9923148337364978,1.4778635467164373e-5,0.9757476021565785,0.6979037732266035,0.1558654341840704,0.005,0.28
0.15,0.3,5,0.9904764823829998,2.4529167730430973e-5,0.9789512753904108,0.6956314964513381,0.1422520703096671,0.0,0.25
0.15,0.3,6,0.9879482785925441,4.8885997078605766e-5,0.9845358498221487,0.7092393853816297,0.15090168400960158,0.0,0.305
0.15,0.3,7,0.9881987391933423,5.403403888352287e-5,0.9863649488744377,0.7093452026494507,0.15159702275637402,0.005,0.3
0.15,0.3,8,0.9902217863249979,1.853632234678768e-5,0.9697288902305988,0.7134953290162719,0.137853634870145,0.0,0.29
0.15,0.3,9,0.9906864898256286,2.2814944613189872e-5,0.9788563676340893,0.7022078781009405,0.1510876178395373,0.0,0.32
0.15,0.3,10,0.9900762748581609,2.88780625362799e-5,0.9807995406492316,0.7015714928874454,0.14116916314959446,0.0,0.285
0.15,0.3,11,0.9882520411544294,2.4515107613051142e-5,0.9718971690905239,0.672713339102177,0.17034279620634546,0.005,0.28
0.15,0.3,12,0.9893379616310195,2.5540629358859928e-5,0.9762732790167329,0.6986271792094054,0.14834220797861164,0.005,0.275
0.15,0.3,13,0.9885992086430245,2.099508208333425e-5,0.9665103927761316,0.7073250316454736,0.15428778291216064,0.0,0.305
0.15,0.3,14,0.9899964130729944,1.8219818330795874e-5,0.9701322958348204,0.6950624206280025,0.1515716947228015,0.0,0.295
0.15,0.3,15,0.9902873911731027,1.755624028171315e-5,0.9686652594236325,0.7110764544928978,0.15071176788260388,0.0,0.305
0.15,0.3,16,0.9904107388410972,3.984307489024503e-5,0.9866156385727048,0.7017304983626852,0.15136452863507757,0.0,0.31
0.15,0.3,17,0.9904175740220872,1.3848851826169582e-5,0.9634168720384435,0.6893283920273577,0.15411775901825997,0.0,0.265
0.15,0.3,18,0.9900258260079277,3.426760897510619e-5,0.9842257773668978,0.6916096123991128,0.15513435741523873,0.0,0.25
0.15,0.3,19,0.989270903413796,4.275249207729149e-5,0.9852870831247188,0.6992397743043128,0.1471986209386797,0.0,0.265
0.15,0.3,20,0.9891744998860726,2.8843049670453563e-5,0.9777210315885508,0.7022688015734017,0.14676785444228335,0.0,0.295
0.15,0.5,1,0.9721244952985918,0.00022687853107217099,0.9818990730673813,0.6885840215234276,0.15041939611825836,0.0,0.27
0.15,0.5,2,0.9714204250032896,0.0001724210958256922,0.9746932834873915,0.7081958371127044,0.1429140009396987,0.0,0.3
0.15,0.5,3,0.9719122014158702,0.00015443415897045676,0.9728025516976383,0.6924095273400555,0.15709766207661038,0.005,0.3
0.15,0.5,4,0.9706304374360364,0.00021367520978095582,0.9792713652765712,0.6979037732266035,0.1558654341840704,0.005,0.28
0.15,0.5,5,0.9704196419225959,0.00020051871058392753,0.9773226482350444,0.6956314964513381,0.1422520703096671,0.0,0.25
0.15,0.5,6,0.9713624990340691,0.00017356016310798324,0.9739216404558791,0.7092393853816297,0.15090168400960158,0.0,0.305
0.15,0.5,7,0.9731109198951698,0.0002486675066930595,0.983654456610043,0.7093452026494507,0.15159702275637402,0.005,0.3
0.15,0.5,8,0.973606147940632,0.00013422027622147142,0.9719155368031651,0.7134953290162719,0.137853634870145,0.0,0.29
0.15,0.5,9,0.9716404032109168,0.0003558773847438061,0.9878913243235513,0.7022078781009405,0.1510876178395373,0.0,0.32
0.15,0.5,10,0.9760500523229436,8.89441028442278e-5,0.9648246098499076,0.7015714928874454,0.14116916314959446,0.0,0.285
0.15,0.5,11,0.9704975844600374,0.000203910974396454,0.979100279771499,0.672713339102177,0.17034279620634546,0.005,0.28
0.15,0.5,12,0.9726351901081283,0.0001524918580399126,0.9741469886590154,0.6986271792094054,0.14834220797861164,0.005,0.275
0.15,0.5,13,0.9716038815232431,0.0002650726739455713,0.9836032032447025,0.7073250316454736,0.15428778291216064,0.0,0.305
0.15,0.5,14,0.9755631025754026,0.00014016453737846873,0.9764021341149166,0.6950624206280025,0.1515716947228015,0.0,0.295
0.15,0.5,15,0.9714871867317507,0.00016457688219051903,0.9733814593640014,0.7110764544928978,0.15071176788260388,0.0,0.305
0.15,0.5,16,0.9699918487367256,0.00021582120776552304,0.9782858646692533,0.7017304983626852,0.15136452863507757,0.0,0.31
0.15,0.5,17,0.9725661221774959,0.0002510096270222338,0.9840841933598014,0.6893283920273577,0.15411775901825997,0.0,0.265
0.15,0.5,18,0.9749289903620328,0.00015745314308092176,0.978219021821654,0.6916096123991128,0.15513435741523873,0.0,0.25
0.15,0.5,19,0.9691944617926277,0.00022878791127766752,0.9787853397060792,0.6992397743043128,0.1471986209386797,0.0,0.265
0.15,0.5,20,0.9732878909031046,0.00017700532653341063,0.977377111849318,0.7022688015734017,0.14676785444228335,0.0,0.295
0.15,0.7,1,0.94449431028793,0.0014815288526100797,0.9904455956491185,0.6885840215234276,0.15041939611825836,0.0,0.27
0.15,0.7,2,0.950066655254683,0.001133644084422114,0.9886424231897731,0.7081958371127044,0.1429140009396987,0.0,0.3
0.15,0.7,3,0.9475899354370653,0.0004162999162217818,0.9660743559276886,0.6924095273400555,0.15709766207661038,0.005,0.3
0.15,0.7,4,0.9376905641640624,0.0009318331668696239,0.9809212953963595,0.6979037732266035,0.1558654341840704,0.005,0.28
0.15,0.7,5,0.9433915915728716,0.0007375253170954781,0.978255928583273,0.6956314964513381,0.1422520703096671,0.0,0.25
0.15,0.7,6,0.9411489710223296,0.001323349336049764,0.987388388727072,0.7092393853816297,0.15090168400960158,0.0,0.305
0.15,0.7,7,0.9427743365938245,0.0010592231018289465,0.9853965133545013,0.7093452026494507,0.15159702275637402,0.005,0.3
0.15,0.7,8,0.9492623408943338,0.00040579513086514736,0.9656473208622404,0.7134953290162719,0.137853634870145,0.0,0.29
0.15,0.7,9,0.947742400581548,0.0006429655866874919,0.977801785732127,0.7022078781009405,0.1510876178395373,0.0,0.32
0.15,0.7,10,0.9430423154819735,0.0006720863560891731,0.9757808257089509,0.7015714928874454,0.14116916314959446,0.0,0.285
0.15,0.7,11,0.9415367694279331,0.0007899008721900621,0.980466713615022,0.672713339102177,0.17034279620634546,0.005,0.28
0.15,0.7,12,0.9451739228864955,0.000565006047898173,0.9725316693417548,0.6986271792094054,0.14834220797861164,0.005,0.275
0.15,0.7,13,0.9442437339184474,0.0006676628879897854,0.976080717324592,0.7073250316454736,0.15428778291216064,0.0,0.305
0.15,0.7,14,0.9463496707328926,0.00047685928816382857,0.969956406763634,0.6950624206280025,0.1515716947228015,0.0,0.295
0.15,0.7,15,0.9437735294205845,0.0008617379264225178,0.9826830662103454,0.7110764544928978,0.15071176788260388,0.0,0.305
0.15,0.7,16,0.9512816316961753,0.0006003117909240981,0.9791356954425207,0.7017304983626852,0.15136452863507757,0.0,0.31
0.15,0.7,17,0.9465491336983627,0.0006967745731455658,0.9799434735133778,0.6893283920273577,0.15411775901825997,0.0,0.265
0.15,0.7,18,0.9441056880515412,0.0007881615211634932,0.9813622390576348,0.6916096123991128,0.15513435741523873,0.0,0.25
0.15,0.7,19,0.946545310972713,0.0007976231933606773,0.9815388156107558,0.6992397743043128,0.1471986209386797,0.0,0.265
0.15,0.7,20,0.9449203583163643,0.0009665988482114439,0.9841327667020606,0.7022688015734017,0.14676785444228335,0.0,0.295
0.175,0.3,1,0.9901120869227159,2.0114966432147763e-5,0.9722200755549146,0.6922713775578679,0.1750389454676116,0.005,0.295
0.175,0.3,2,0.9887322388518844,3.844838383347276e-5,0.9829324346222454,0.6989493448588093,0.17471124259482126,0.015,0.31
0.175,0.3,3,0.9883762891809533,3.4941728830092317e-5,0.9801928576925194,0.6945295192825206,0.18468397256202423,0.015,0.345
0.175,0.3,4,0.9883218712406503,3.7137099936363886e-5,0.9809099862616321,0.6981704595461296,0.17801288139783197,0.005,0.33
0.175,0.3,5,0.9895406750946925,2.3023958094625358e-5,0.973892142813721,0.6968031987961948,0.1690384996461306,0.0,0.31
0.175,0.3,6,0.9901250506773445,1.9955627222422635e-5,0.971695333864068,0.7200243241799904,0.17193360896323473,0.005,0.39
0.175,0.3,7,0.9893027200123851,3.3245456443688175e-5,0.9819892638915912,0.7059938987543171,0.17211317841652843,0.015,0.32
0.175,0.3,8,0.9877952874787355,7.239349846192797e-5,0.9892013083957514,0.7171243167125292,0.16260282181336125,0.0,0.375
